time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010483449729	8.67537	0.178139	-2.70768	0.191094	1.14411	lidar	0.456301	8.64483	0.254352	8.65	0.25	-2.7278	0
1477010483504796	8.52169	0.163544	-2.76108	0.230215	1.10617	radar	0.253086	8.46866	0.251128	8.5	0.25	-2.72395	0
1477010483559863	8.37379	0.17183	-2.73902	0.238567	1.02935	lidar	0.451347	8.35775	0.250149	8.35	0.25	-2.72395	0
1477010483614752	8.22335	0.145693	-2.80229	0.275549	0.99677	radar	0.219644	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929
1477010483669641	8.06992	0.120255	-2.80215	0.306991	0.962408	lidar	0.167174	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929
1477010483719651	7.84404	0.122343	-3.46524	0.244238	0.74495	radar	11.9367	7.74678	0.154598	7.85	0.15	-3.9992	0
1477010483769662	7.67162	0.102084	-3.45574	0.254827	0.705496	lidar	0.184362	7.63715	0.143302	7.65	0.15	-3.99916	0
1477010483819695	7.59096	0.0510596	-2.81498	0.34211	0.831517	radar	10.4906	7.61982	0.157052	7.55	0.15	-1.99868	0
1477010483869729	7.45772	0.0596198	-2.76637	0.325118	0.744344	lidar	0.731778	7.43926	0.160393	7.45	0.15	-1.99866	0
1477010483924750	7.30332	0.0292431	-2.857	0.335941	0.689714	radar	0.488299	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734
1477010483979771	7.15952	0.000481066	-2.82799	0.34869	0.651986	lidar	0.150302	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734
1477010484034750	7.05714	-0.0647956	-2.52199	0.423631	0.740437	radar	2.41582	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889
1477010484089729	6.93604	-0.131471	-2.52481	0.471964	0.751863	lidar	0.0229789	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889
1477010484144737	6.83995	-0.215422	-2.37034	0.554889	0.83651	radar	0.875919	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792
1477010484199745	6.73681	-0.306876	-2.3895	0.622382	0.868269	lidar	0.149227	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792
1477010484254726	6.63493	-0.395848	-2.42053	0.677092	0.873763	radar	0.270811	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188
1477010484309708	6.53872	-0.504662	-2.45265	0.748727	0.907906	lidar	0.191313	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878
1477010484364662	6.45741	-0.6363	-2.46207	0.850314	0.995982	radar	0.874836	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941
1477010484419617	6.36703	-0.804659	-2.60252	0.958841	1.07104	lidar	1.24016	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937
1477010484469697	6.37639	-1.04999	-2.5521	1.29821	1.6567	radar	13.6291	6.35624	-1.10001	6.35	-1.1	0	-2.99522
1477010484519778	6.34924	-1.19608	-2.60789	1.39656	1.67537	lidar	0.198184	6.36321	-1.25111	6.35	-1.25	0	-2.99519
1477010484574760	6.33033	-1.3526	-2.65132	1.49781	1.68856	radar	0.115097	6.30992	-1.40686	6.35	-1.4	0	-2.72817
1477010484629742	6.33037	-1.51255	-2.6898	1.59744	1.69292	lidar	0.150042	6.35537	-1.55723	6.35	-1.55	0	-2.72817
1477010484684762	6.33395	-1.64598	-2.60498	1.65924	1.61156	radar	0.962793	6.50996	-1.74616	6.35	-1.7	0	-2.72628
1477010484739782	6.35121	-1.80015	-2.64139	1.74645	1.60432	lidar	0.0801913	6.35448	-1.83673	6.35	-1.85	0	-2.72628
1477010484794696	6.34401	-1.90551	-2.36187	1.75802	1.41072	radar	3.74525	6.38849	-2.02257	6.35	-2	0	-2.73154
1477010484849611	6.36358	-2.06083	-2.44361	1.82095	1.37978	lidar	0.374732	6.35078	-2.13767	6.35	-2.15	0	-2.73152
1477010484899694	6.35982	-2.16609	-2.24467	1.82838	1.22834	radar	2.68095	6.28921	-2.27735	6.35	-2.3	0	-2.99503
1477010484949777	6.37227	-2.32035	-2.36586	1.85631	1.16764	lidar	0.954634	6.33355	-2.43768	6.35	-2.45	0	-2.99503
1477010485004722	6.41823	-2.48666	-2.60314	1.92966	1.21301	radar	1.52689	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73
1477010485059667	6.46118	-2.65753	-2.69746	1.96855	1.16438	lidar	0.580678	6.45623	-2.7536	6.45	-2.75	0.91	-2.73
1477010485114758	6.50653	-2.80711	-2.70583	2.00872	1.12165	radar	0.348741	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277
1477010485169850	6.562	-2.96491	-2.75914	2.04787	1.08473	lidar	0.212204	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274
1477010485224853	6.59294	-3.09601	-2.48111	2.04587	0.941056	radar	3.9088	6.70928	-3.32749	6.55	-3.25	0	-3.63617
1477010485279857	6.61734	-3.29467	-2.62734	2.01788	0.815748	lidar	2.05013	6.54763	-3.45513	6.55	-3.45	0	-3.63613
1477010485334822	6.66579	-3.45279	-2.7046	2.03444	0.776734	radar	0.712632	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901
1477010485389788	6.70307	-3.63667	-2.79556	2.02003	0.689118	lidar	0.905069	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898
1477010485444795	6.75889	-3.78266	-2.77843	2.03873	0.654675	radar	0.156975	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795
1477010485499803	6.83256	-3.92127	-2.78901	2.07495	0.654053	lidar	0.0331997	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793
1477010485554749	6.92669	-4.08187	-2.95277	2.11658	0.673461	radar	1.4403	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994
1477010485609696	6.98906	-4.25768	-3.01345	2.11106	0.608223	lidar	0.434368	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399
1477010485664769	7.02156	-4.37464	-2.59256	2.08893	0.478209	radar	4.69141	7.00947	-4.44692	7	-4.45	0.907889	-1.81577
1477010485719843	7.07908	-4.51726	-2.62074	2.09211	0.443069	lidar	0.118898	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576
1477010485774801	7.15524	-4.65998	-2.72642	2.11236	0.44427	radar	0.317193	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935
1477010485829760	7.20523	-4.80833	-2.74536	2.10166	0.392412	lidar	0.357051	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933
1477010485884747	7.31419	-4.97193	-3.10506	2.14804	0.462063	radar	2.97123	7.2829	-5.01975	7.25	-5	1.81861	-2.72792
1477010485939735	7.38844	-5.12984	-3.12051	2.14773	0.423588	lidar	0.155272	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789
1477010485989735	7.44047	-5.25081	-2.91761	2.13679	0.357004	radar	1.25389	7.32687	-5.26205	7.4	-5.3	0.999994	-3
1477010486039735	7.49679	-5.40197	-2.95286	2.11901	0.302752	lidar	0.252688	7.46174	-5.44979	7.45	-5.45	0.999999	-3
1477010486094756	7.56246	-5.52956	-2.82537	2.12029	0.269194	radar	0.513855	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749
1477010486149778	7.64807	-5.65731	-2.82296	2.14094	0.277865	lidar	0.00923188	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747
1477010486204747	7.7166	-5.77776	-2.65863	2.14172	0.242925	radar	0.823319	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881
1477010486259717	7.77825	-5.92198	-2.68409	2.12748	0.201492	lidar	0.142666	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878
1477010486314673	7.85236	-6.04444	-2.67593	2.13672	0.19876	radar	0.0518894	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964
1477010486369630	7.93694	-6.16154	-2.67111	2.15641	0.211724	lidar	0.0153142	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962
1477010486419697	8.05565	-6.31303	-3.15632	2.1971	0.287133	radar	5.50212	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599
1477010486469764	8.14731	-6.44155	-3.1592	2.2097	0.284407	lidar	0.00153369	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598
1477010486524763	8.19914	-6.53688	-2.60375	2.19286	0.203083	radar	7.34333	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822
1477010486579762	8.27449	-6.65464	-2.60122	2.19654	0.192194	lidar	0.0285526	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822
1477010486634801	8.35178	-6.7738	-2.63176	2.20066	0.184843	radar	0.275246	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534
1477010486689841	8.40847	-6.91611	-2.64801	2.17096	0.126303	lidar	0.27621	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531
1477010486744809	8.5259	-7.0708	-2.9963	2.19548	0.171146	radar	2.84531	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886
1477010486799777	8.59593	-7.2254	-3.00888	2.16975	0.119627	lidar	0.209078	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886
1477010486854698	8.67772	-7.35428	-2.90693	2.16756	0.0998751	radar	0.251164	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208
1477010486909619	8.7672	-7.47118	-2.88467	2.18283	0.114651	lidar	0.1041	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208
1477010486959738	8.84802	-7.59198	-2.95125	2.18795	0.118407	radar	0.521078	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288
1477010487009857	8.90499	-7.73402	-2.96288	2.15785	0.0656551	lidar	0.239555	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288
1477010487064854	8.95012	-7.84697	-2.64499	2.12796	-0.00324356	radar	2.70455	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742
1477010487119852	8.99154	-8.00996	-2.68203	2.07515	-0.0803524	lidar	0.437685	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274
1477010487174826	9.02546	-8.12272	-2.42569	2.03731	-0.149276	radar	1.68846	8.92041	-8.11276	9	-8.15	0.909524	-1.81903
1477010487229801	9.06655	-8.24671	-2.42188	2.0117	-0.17419	lidar	0.140425	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902
1477010487284751	9.1298	-8.37679	-2.54249	2.01049	-0.15174	radar	0.425104	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975
1477010487339701	9.17725	-8.51425	-2.55679	1.98633	-0.174455	lidar	0.0413758	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976
1477010487394740	9.26731	-8.66738	-2.93344	2.02092	-0.0743676	radar	4.17078	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535
1477010487449780	9.33506	-8.82285	-2.95369	2.00976	-0.0847089	lidar	0.0712476	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532
1477010487504711	9.39368	-8.96272	-2.87246	1.99533	-0.106443	radar	0.164871	9.40597	-8.96981	9.4	-9	0.910219	-2.73069
1477010487559642	9.44872	-9.12313	-2.90069	1.97288	-0.130569	lidar	0.0967995	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069
1477010487609747	9.50353	-9.26252	-2.91346	1.96238	-0.136338	radar	0.0980334	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371
1477010487659852	9.55442	-9.41124	-2.93918	1.9452	-0.151595	lidar	0.1067	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372
1477010487714799	9.56811	-9.53406	-2.5555	1.88427	-0.270562	radar	4.20156	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993
1477010487769747	9.61985	-9.66311	-2.55268	1.88046	-0.254905	lidar	0.0436003	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992
1477010487824681	9.6477	-9.7871	-2.44191	1.85068	-0.28977	radar	0.334589	9.63311	-9.79216	9.65	-9.8	0	-2.73054
1477010487879616	9.66732	-9.93183	-2.46881	1.8135	-0.320038	lidar	0.0802995	9.64842	-9.95866	9.65	-9.95	0	-2.73053
1477010487929707	9.72748	-10.0744	-2.7871	1.84764	-0.205542	radar	3.3726	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456
1477010487979798	9.75555	-10.2205	-2.81032	1.8242	-0.224448	lidar	0.0520759	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455
1477010488034755	9.79896	-10.3738	-2.87388	1.82235	-0.200367	radar	0.137346	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294
1477010488089713	9.84287	-10.526	-2.87567	1.81741	-0.191873	lidar	0.0314456	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938
1477010488144715	9.85046	-10.6586	-2.63279	1.76596	-0.283266	radar	1.72542	9.8617	-10.6917	9.85	-10.7	0	-2.72718
1477010488199718	9.86011	-10.8191	-2.66992	1.72832	-0.314919	lidar	0.10448	9.84674	-10.8547	9.85	-10.85	0	-2.72715
1477010488254785	9.8616	-10.9516	-2.55915	1.68619	-0.366387	radar	0.531723	9.75887	-10.887	9.85	-11	0	-2.72395
1477010488309852	9.86519	-11.1072	-2.59334	1.65109	-0.387684	lidar	0.0910291	9.86442	-11.1448	9.85	-11.15	0	-2.72395
1477010488364782	9.87887	-11.2549	-2.6389	1.6368	-0.370912	radar	0.0837618	9.87245	-11.316	9.85	-11.3	0	-2.73074
1477010488419712	9.86879	-11.416	-2.67816	1.59549	-0.400311	lidar	0.0937949	9.85036	-11.4464	9.85	-11.45	0	-2.73075
1477010488474779	9.87522	-11.5694	-2.70676	1.57884	-0.389458	radar	0.182684	9.93142	-11.6783	9.85	-11.6	0	-2.72396
1477010488529846	9.85819	-11.7268	-2.7313	1.54084	-0.412437	lidar	0.0541486	9.83174	-11.7336	9.85	-11.75	0	-2.72396
1477010488579821	9.83923	-11.8564	-2.66632	1.49876	-0.45853	radar	0.209583	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149
1477010488629796	9.79658	-12.0132	-2.73349	1.44284	-0.504466	lidar	0.245793	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015
1477010488684802	9.67043	-12.1149	-2.23777	1.22195	-0.930296	radar	15.127	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797
1477010488739809	9.60192	-12.2373	-2.27393	1.14907	-0.959623	lidar	0.142885	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797
1477010488794741	9.56953	-12.3583	-2.3459	1.14729	-0.845671	radar	0.911573	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064
1477010488849674	9.44981	-12.5136	-2.50015	1.04573	-0.916143	lidar	0.995114	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063
1477010488899701	9.33442	-12.6085	-2.4424	0.901395	-1.12478	radar	2.17855	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891
1477010488949729	9.22229	-12.7224	-2.53504	0.821281	-1.15327	lidar	0.295298	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989
1477010489004723	9.12908	-12.8223	-2.53557	0.769984	-1.12547	radar	0.047748	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839
1477010489059717	9.00232	-12.9285	-2.60328	0.695789	-1.13801	lidar	0.144258	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838
1477010489114674	8.80615	-12.9923	-2.69914	0.465886	-1.51791	radar	7.52269	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806
1477010489169631	8.66656	-13.0525	-2.7085	0.379598	-1.52104	lidar	0.01239	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806
1477010489219633	8.59411	-13.1083	-2.51594	0.389082	-1.31828	radar	2.40853	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991
1477010489269636	8.42845	-13.1835	-2.66864	0.323921	-1.30297	lidar	0.710172	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999
1477010489319687	8.23583	-13.1815	-2.89304	0.132451	-1.60695	radar	6.34179	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985
1477010489369738	8.11623	-13.1791	-2.81613	0.0464227	-1.62108	lidar	0.179445	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985
1477010489424683	8.03142	-13.204	-2.43529	0.0406265	-1.40177	radar	4.7818	7.9999	-13.1879	8	-13.2	-2.73	-0.910004
1477010489479628	7.87969	-13.2198	-2.49145	-0.0257971	-1.38206	lidar	0.124897	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004
1477010489534731	7.71072	-13.1949	-2.67376	-0.138103	-1.47413	radar	1.29214	7.57824	-13.1345	7.65	-13.25	-3.62957	0
1477010489589835	7.52323	-13.1966	-2.78885	-0.192878	-1.42719	lidar	0.496375	7.45422	-13.2433	7.45	-13.25	-3.62953	0
1477010489644778	7.40477	-13.1941	-2.53462	-0.217836	-1.29028	radar	2.25165	7.33241	-13.2718	7.3	-13.25	-2.7301	0
1477010489699722	7.21705	-13.1911	-2.664	-0.250618	-1.22666	lidar	0.683899	7.13166	-13.2372	7.15	-13.25	-2.73007	0
1477010489754727	7.08907	-13.1723	-2.50386	-0.282905	-1.13711	radar	1.11028	6.97467	-13.1643	7	-13.25	-2.72703	0
1477010489809733	6.91049	-13.1666	-2.61233	-0.299986	-1.06763	lidar	0.661749	6.84852	-13.2404	6.85	-13.25	-2.727	0
1477010489864730	6.76637	-13.1215	-2.67574	-0.361749	-1.08382	radar	0.275847	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144
1477010489919727	6.59579	-13.0949	-2.7485	-0.38419	-1.02937	lidar	0.389689	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144
1477010489974732	6.44803	-13.0251	-2.8071	-0.449687	-1.04874	radar	0.320722	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994
1477010490029738	6.28069	-12.9824	-2.86412	-0.471879	-0.99797	lidar	0.343812	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995
1477010490084683	6.15127	-12.9363	-2.69462	-0.491899	-0.91809	radar	0.982681	6.09711	-13.0021	6.1	-13	-2.73	0.910004
1477010490139629	5.98873	-12.893	-2.75211	-0.502951	-0.862087	lidar	0.394465	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996
1477010490189750	5.8731	-12.85	-2.67129	-0.521728	-0.816285	radar	1.00495	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759
1477010490239871	5.71988	-12.8024	-2.73932	-0.525926	-0.762697	lidar	0.314027	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758
1477010490294818	5.58994	-12.7248	-2.78434	-0.572227	-0.778454	radar	0.267232	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994
1477010490349765	5.46101	-12.638	-2.79138	-0.615547	-0.778619	lidar	0.0166652	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994
1477010490404794	5.33547	-12.5383	-2.82801	-0.666254	-0.793263	radar	0.178505	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723
1477010490459824	5.22844	-12.4387	-2.80533	-0.719852	-0.808376	lidar	0.035708	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721
1477010490514793	5.10665	-12.3275	-2.92622	-0.771462	-0.832108	radar	0.506541	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192
1477010490569762	4.97211	-12.2311	-2.94852	-0.790743	-0.793981	lidar	0.154692	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921
1477010490624800	4.88238	-12.152	-2.63402	-0.810023	-0.730498	radar	2.24369	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693
1477010490679838	4.80686	-12.0396	-2.60587	-0.871113	-0.76159	lidar	0.0840898	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692
1477010490734847	4.69037	-11.8875	-3.03466	-0.931637	-0.815745	radar	4.31172	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684
1477010490789856	4.61055	-11.7504	-3.01454	-0.991172	-0.837974	lidar	0.0555443	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683
1477010490844803	4.55718	-11.6464	-2.57654	-1.03797	-0.820108	radar	4.57351	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994
1477010490899751	4.50652	-11.5236	-2.55526	-1.099	-0.844509	lidar	0.0894993	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992
1477010490954743	4.40177	-11.3416	-3.11123	-1.13249	-0.830287	radar	6.25425	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689
1477010491009736	4.38221	-11.1701	-3.08985	-1.23039	-0.907734	lidar	0.415674	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686
1477010491064728	4.39608	-11.0668	-2.51314	-1.33138	-0.996655	radar	6.96826	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845
1477010491119720	4.3656	-10.9373	-2.50712	-1.38279	-0.992092	lidar	0.0136683	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844
1477010491174701	4.36754	-10.8128	-2.32219	-1.46762	-1.04617	radar	1.05666	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823
1477010491229683	4.38429	-10.6757	-2.33567	-1.55463	-1.08831	lidar	0.144033	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819
1477010491279664	4.35149	-10.5294	-2.66101	-1.55176	-0.973904	radar	3.00584	4.45256	-10.5332	4.45	-10.5	0	3.00113
1477010491329645	4.38807	-10.3813	-2.69603	-1.64102	-1.03136	lidar	0.308303	4.44692	-10.3512	4.45	-10.35	0	3.00113
1477010491379669	4.41002	-10.2364	-2.70406	-1.70707	-1.05448	radar	0.678984	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855
1477010491429693	4.47833	-10.0829	-2.76847	-1.81034	-1.12541	lidar	0.524051	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856
1477010491479780	4.50541	-9.93808	-2.85014	-1.84327	-1.07348	radar	0.393691	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948
1477010491529867	4.58837	-9.78399	-2.92524	-1.93724	-1.1282	lidar	0.419871	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479
1477010491584756	4.71447	-9.64944	-2.77851	-2.1171	-1.37092	radar	3.72603	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187
1477010491639645	4.77964	-9.53108	-2.73731	-2.17589	-1.34956	lidar	0.0915072	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186
1477010491694709	4.78315	-9.3917	-2.78591	-2.09846	-1.03304	radar	4.51353	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411
1477010491749773	4.86857	-9.25992	-2.79788	-2.15788	-1.0359	lidar	0.00505158	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241
1477010491804763	4.92738	-9.11163	-2.87855	-2.14916	-0.888431	radar	1.3627	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776
1477010491859753	5.02835	-8.97547	-2.91148	-2.20386	-0.895347	lidar	0.0324818	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777
1477010491914804	5.09605	-8.82358	-2.97677	-2.18509	-0.736423	radar	1.47595	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476
1477010491969855	5.22022	-8.67444	-3.06177	-2.23743	-0.750557	lidar	0.197875	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475
1477010492024752	5.35231	-8.55869	-3.04406	-2.32864	-0.871098	radar	0.725143	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216
1477010492079650	5.45832	-8.44404	-3.01486	-2.37057	-0.864089	lidar	0.0445784	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157
1477010492134713	5.51382	-8.3158	-2.93393	-2.31113	-0.602579	radar	3.33659	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609
1477010492189776	5.59609	-8.216	-2.84484	-2.33645	-0.595624	lidar	0.233761	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161
1477010492244751	5.74473	-8.14043	-2.8147	-2.46288	-0.833481	radar	3.31223	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902
1477010492299727	5.8641	-8.04432	-2.81179	-2.50618	-0.830445	lidar	0.0165705	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899
1477010492354717	5.88946	-7.92821	-2.56748	-2.38173	-0.396853	radar	10.3584	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777
1477010492409707	6.01689	-7.80594	-2.66449	-2.4006	-0.388879	lidar	0.278914	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777
1477010492464731	6.12489	-7.70249	-2.67567	-2.40673	-0.346101	radar	0.209502	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739
1477010492519755	6.24257	-7.59283	-2.71372	-2.42278	-0.341406	lidar	0.0573849	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739
1477010492574809	6.34512	-7.48412	-2.7075	-2.40883	-0.257555	radar	0.414241	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641
1477010492629864	6.45556	-7.3803	-2.71494	-2.41995	-0.253608	lidar	0.0236918	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638
1477010492684838	6.59287	-7.29411	-2.75749	-2.4788	-0.363415	radar	0.729485	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904
1477010492739812	6.72912	-7.18205	-2.82692	-2.49444	-0.356429	lidar	0.13779	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904
1477010492794737	6.82617	-7.07578	-2.75768	-2.46109	-0.224762	radar	0.976925	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066
1477010492849663	6.95502	-6.9723	-2.79632	-2.47244	-0.221942	lidar	0.0422158	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065
1477010492899667	7.0957	-6.89885	-2.87394	-2.53874	-0.361283	radar	1.24893	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984
1477010492949671	7.23203	-6.79442	-2.95246	-2.54891	-0.348236	lidar	0.195133	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984
1477010492999702	7.26864	-6.67439	-2.66761	-2.4151	0.0367785	radar	9.86759	7.234	-6.59525	7.3	-6.65	0.999384	1.99876
1477010493049734	7.36417	-6.57569	-2.67788	-2.40633	0.0452684	lidar	0.116892	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874
1477010493104730	7.55638	-6.56794	-2.78905	-2.63416	-0.536619	radar	22.4055	7.67988	-6.69347	7.5	-6.55	2.72747	0
1477010493159727	7.67274	-6.51779	-2.71176	-2.67154	-0.549312	lidar	0.171469	7.64389	-6.55777	7.65	-6.55	2.72745	0
1477010493214786	7.74284	-6.45543	-2.36768	-2.62333	-0.332091	radar	5.27839	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624
1477010493269845	7.85839	-6.37769	-2.39357	-2.63277	-0.319058	lidar	0.0913385	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624
1477010493324861	8.01026	-6.32037	-2.58977	-2.70835	-0.474373	radar	2.6184	7.9171	-6.24084	8	-6.3	2.72648	0.908821
1477010493379878	8.14405	-6.25209	-2.61315	-2.72821	-0.464412	lidar	0.0294014	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817
1477010493434854	8.17954	-6.16429	-2.07203	-2.6027	-0.0776333	radar	14.208	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847
1477010493489831	8.30915	-6.05362	-2.21201	-2.57172	-0.0203608	lidar	0.78582	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844
1477010493544847	8.46979	-6.0162	-2.50739	-2.69817	-0.332179	radar	8.82616	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883
